"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2026-03-19","wirelessWehner","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.9","requests","0.04","0.116000000000019","0.116000000000019","0","False","300","dunder-mifflin-tech","data-eng","0","0"
"2026-03-19","auxiliaryLowe","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.21","requests","0.04","0.0884000000000198","0.0884000000000198","0","False","300","springfield-nuclear","","0","0"
"2026-03-19","open-sourceNitzsche","copilot","copilot_premium_request","Claude Haiku 4.5","134","requests","0.04","5.36","5.36","0","False","1000","vandelay-industries","devex","0","0"
"2026-03-19","nathanial81","copilot","copilot_premium_request","GPT-5.1","7","requests","0.04","0.279999999999998","0.279999999999998","0","False","1000","oscorp","","0","0"
"2026-03-19","daryl90","copilot","copilot_premium_request","Gemini 3 Pro","62","requests","0.04","2.47999999999999","2.47999999999999","0","False","1000","acme-corp","","0","0"
"2026-03-19","tromp-petty","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","3.74","requests","0.04","0.149599999999981","0.149599999999981","0","False","300","vandelay-industries","frontend-guild","0","0"
"2026-03-19","solidstateChristians","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","2.12","requests","0.04","0.0847999999999993","0.0847999999999993","0","False","1000","hooli","cloud-native","0","0"
"2026-03-19","dibbert-gloss","copilot","copilot_premium_request","Claude Haiku 4.5","35","requests","0.04","1.39999999999999","1.39999999999999","0","False","300","dunder-mifflin-tech","compliance","0","0"
"2026-03-19","virtualBradtke","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.98","requests","0.04","0.0792000000000009","0.0792000000000009","0","False","300","oscorp","devex","0","0"
"2026-03-19","asha38","copilot","copilot_premium_request","GPT-5","133","requests","0.04","5.32","5.32","0","False","1000","vandelay-industries","","0","0"
"2026-03-19","polly99","copilot","copilot_premium_request","Claude Sonnet 4.6","103","requests","0.04","4.11999999999999","4.11999999999999","0","False","1000","piedpiper","platform-team","0","0"
"2026-03-19","adah55","copilot","copilot_premium_request","GPT-5.1","126","requests","0.04","5.04","5.04","0","False","1000","daily-planet-dev","","0","0"
"2026-03-19","gary51","copilot","copilot_premium_request","Claude Sonnet 4.6","25","requests","0.04","0.999999999999989","0.999999999999989","0","False","1000","acme-corp","platform-team","0","0"
"2026-03-19","back-endRobel","copilot","coding_agent_premium_request","Coding Agent model","110","requests","0.04","4.4","4.4","0","False","1000","massive-dynamic","","0","0"
"2026-03-19","suzanne_hahn54","copilot","copilot_premium_request","GPT-5.3-Codex","116","requests","0.04","4.64000000000001","4.64000000000001","0","False","1000","acme-corp","frontend-guild","0","0"
"2026-03-19","rhiannondach","copilot","copilot_premium_request","GPT-5.2","31","requests","0.04","1.23999999999999","1.23999999999999","0","False","1000","globex-inc","security-ops","0","0"
"2026-03-19","dashawn_nader53","copilot","copilot_premium_request","GPT-5","33","requests","0.04","1.31999999999998","1.31999999999998","0","False","1000","cyberdyne-sys","ml-infra","0","0"
"2026-03-19","lois13","copilot","copilot_premium_request","Code Review model","75","requests","0.04","2.99999999999999","2.99999999999999","0","False","1000","wonka-factory","","0","0"
"2026-03-19","hapticMacGyver","copilot","coding_agent_premium_request","Coding Agent model","19","requests","0.04","0.760000000000014","0.760000000000014","0","False","1000","cyberdyne-sys","","0","0"
"2026-03-19","eve93","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","3.44","requests","0.04","0.137599999999983","0.137599999999983","0","False","1000","starkindustries","ml-infra","0","0"
"2026-03-19","murazik-mealy","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","2.47","requests","0.04","0.0987999999999916","0.0987999999999916","0","False","1000","daily-planet-dev","data-eng","0","0"
"2026-03-20","daryl90","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.22","requests","0.04","0.168799999999986","0.168799999999986","0","False","1000","acme-corp","security-ops","0","0"
"2026-03-20","brett64","copilot","copilot_premium_request","GPT-5.1","61","requests","0.04","2.43999999999999","2.43999999999999","0","False","300","globex-inc","platform-team","0","0"
"2026-03-20","virtualFarrell","copilot","copilot_premium_request","Gemini 3 Pro","10","requests","0.04","0.399999999999981","0.399999999999981","0","False","1000","acme-corp","cloud-native","0","0"
"2026-03-20","abigail22","copilot","copilot_premium_request","GPT-5","17","requests","0.04","0.680000000000021","0.680000000000021","0","False","1000","wonka-factory","","0","0"
"2026-03-20","keyshawnschinner16","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","3.1","requests","0.04","0.123999999999986","0.123999999999986","0","False","1000","umbrella-corp","","0","0"
"2026-03-20","virtualGottlieb","copilot","coding_agent_premium_request","Coding Agent model","41","requests","0.04","1.64000000000001","1.64000000000001","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-20","adah55","copilot","copilot_premium_request","Gemini 3 Pro","140","requests","0.04","5.6","5.6","0","False","1000","soylent-corp","frontend-guild","0","0"
"2026-03-20","mobileBrakus","copilot","copilot_premium_request","Gemini 2.5 Pro","69","requests","0.04","2.76000000000002","2.76000000000002","0","False","1000","piedpiper","","0","0"
"2026-03-20","ariane94","copilot","copilot_premium_request","GPT-5.3-Codex","117","requests","0.04","4.68000000000002","4.68000000000002","0","False","1000","umbrella-corp","","0","0"
"2026-03-20","auxiliaryLowe","copilot","copilot_premium_request","Code Review model","70","requests","0.04","2.80000000000002","2.80000000000002","0","False","1000","initech","security-ops","0","0"
"2026-03-20","polly99","copilot","copilot_premium_request","Claude Haiku 4.5","77","requests","0.04","3.08000000000001","3.08000000000001","0","False","1000","daily-planet-dev","","0","0"
"2026-03-20","gary51","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.59","requests","0.04","0.0635999999999865","0.0635999999999865","0","False","1000","soylent-corp","frontend-guild","0","0"
"2026-03-20","heller-venge","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","2.55","requests","0.04","0.102000000000014","0.102000000000014","0","False","1000","starkindustries","frontend-guild","0","0"
"2026-03-20","josue79","spark","spark_premium_request","GPT-5.2","22","requests","0.04","0.879999999999997","0.879999999999997","0","False","1000","starkindustries","cloud-native","0","0"
"2026-03-20","claude60","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.71","requests","0.04","0.148400000000013","0.148400000000013","0","False","1000","massive-dynamic","cloud-native","0","0"
"2026-03-20","back-endGerlach","copilot","copilot_premium_request","GPT-5.2","65","requests","0.04","2.60000000000001","2.60000000000001","0","False","1000","springfield-nuclear","devex","0","0"
"2026-03-20","toney60","copilot","copilot_premium_request","GPT-5","109","requests","0.04","4.35999999999998","4.35999999999998","0","False","1000","hooli","platform-team","0","0"
"2026-03-20","hirthe-grant-trivi","copilot","copilot_premium_request","GPT-5.3-Codex","96","requests","0.04","3.84","3.84","0","False","1000","piedpiper","devex","0","0"
"2026-03-20","bluetoothBayer","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","0.89","requests","0.04","0.0356000000000016","0.0356000000000016","0","False","300","aperture-labs","platform-team","0","0"
"2026-03-20","jay57","copilot","coding_agent_premium_request","Coding Agent model","139","requests","0.04","5.56000000000002","5.56000000000002","0","False","300","globex-inc","","0","0"
"2026-03-20","dashawn_nader53","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","4.34","requests","0.04","0.173599999999992","0.173599999999992","0","False","1000","waynetech","data-eng","0","0"
"2026-03-20","geneva94","copilot","copilot_premium_request","Claude Opus 4.5","75","requests","0.04","2.99999999999998","2.99999999999998","0","False","1000","soylent-corp","","0","0"
"2026-03-20","eve93","copilot","copilot_premium_request","Code Review model","150","requests","0.04","5.99999999999999","5.99999999999999","0","False","1000","springfield-nuclear","security-ops","0","0"
"2026-03-20","virtualBradtke","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","0.6","requests","0.04","0.0240000000000104","0.0240000000000104","0","False","1000","daily-planet-dev","ml-infra","0","0"
"2026-03-21","abigail22","copilot","copilot_premium_request","GPT-5.1","38","requests","0.04","1.51999999999998","1.51999999999998","0","False","300","daily-planet-dev","","0","0"
"2026-03-21","digitalKiehn","copilot","copilot_premium_request","Code Review model","137","requests","0.04","5.47999999999998","5.47999999999998","0","False","1000","Bluth-Company","","0","0"
"2026-03-21","cross-platformGraham","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","1.65","requests","0.04","0.0659999999999905","0.0659999999999905","0","False","1000","prestige-worldwide","platform-team","0","0"
"2026-03-21","hirthe-grant-trivi","copilot","copilot_premium_request","Claude Haiku 4.5","135","requests","0.04","5.4","5.4","0","False","1000","daily-planet-dev","security-ops","0","0"
"2026-03-21","jay57","copilot","copilot_premium_request","GPT-5.2-Codex","65","requests","0.04","2.60000000000002","2.60000000000002","0","False","1000","globex-inc","","0","0"
"2026-03-21","adah55","copilot","copilot_premium_request","GPT-5.2-Codex","56","requests","0.04","2.24000000000001","2.24000000000001","0","False","300","cyberdyne-sys","ml-infra","0","0"
"2026-03-21","larue24","spark","spark_premium_request","Auto: GPT-5.2-Codex","1.66","requests","0.04","0.0664000000000016","0.0664000000000016","0","False","1000","cyberdyne-sys","","0","0"
"2026-03-21","open-sourceNitzsche","copilot","copilot_premium_request","GPT-5","106","requests","0.04","4.23999999999999","4.23999999999999","0","False","1000","hooli","security-ops","0","0"
"2026-03-21","eve93","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.5","requests","0.04","0.0200000000000051","0.0200000000000051","0","False","300","prestige-worldwide","cloud-native","0","0"
"2026-03-21","florence_medhurst","copilot","copilot_premium_request","Claude Sonnet 4.6","105","requests","0.04","4.2","4.2","0","False","300","dunder-mifflin-tech","compliance","0","0"
"2026-03-21","brett64","copilot","copilot_premium_request","GPT-5.3-Codex","1","requests","0.04","0.0399999999999829","0.0399999999999829","0","False","1000","oscorp","compliance","0","0"
"2026-03-21","rhonda96","copilot","copilot_premium_request","Code Review model","122","requests","0.04","4.88000000000002","4.88000000000002","0","False","1000","cyberdyne-sys","","0","0"
"2026-03-21","mueller-tough","copilot","copilot_premium_request","Code Review model","106","requests","0.04","4.24000000000001","4.24000000000001","0","False","1000","waynetech","platform-team","0","0"
"2026-03-21","bluetoothBayer","copilot","copilot_premium_request","Code Review model","57","requests","0.04","2.27999999999999","2.27999999999999","0","False","1000","globex-inc","security-ops","0","0"
"2026-03-21","herzog-clean","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","3.82","requests","0.04","0.152799999999997","0.152799999999997","0","False","1000","hooli","","0","0"
"2026-03-21","andy48","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","3.32","requests","0.04","0.132800000000002","0.132800000000002","0","False","1000","vandelay-industries","","0","0"
"2026-03-21","virtualFarrell","copilot","copilot_premium_request","Auto: Gemini 3 Pro","0.49","requests","0.04","0.0196000000000222","0.0196000000000222","0","False","1000","globex-inc","","0","0"
"2026-03-21","wirelessWehner","copilot","copilot_premium_request","GPT-5.1","24","requests","0.04","0.960000000000018","0.960000000000018","0","False","1000","daily-planet-dev","devex","0","0"
"2026-03-21","macejkovic-ugly","spark","spark_premium_request","Claude Haiku 4.5","108","requests","0.04","4.32000000000002","4.32000000000002","0","False","1000","initech","ml-infra","0","0"
"2026-03-21","hapticMacGyver","copilot","copilot_premium_request","Claude Haiku 4.5","126","requests","0.04","5.03999999999999","5.03999999999999","0","False","300","oscorp","frontend-guild","0","0"
"2026-03-21","wilkinson-short","copilot","copilot_premium_request","GPT-5","110","requests","0.04","4.40000000000002","4.40000000000002","0","False","1000","oscorp","","0","0"
"2026-03-21","claude60","copilot","copilot_premium_request","GPT-5.2","81","requests","0.04","3.24","3.24","0","False","1000","daily-planet-dev","","0","0"
"2026-03-21","lois13","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","1.1","requests","0.04","0.0440000000000018","0.0440000000000018","0","False","1000","vandelay-industries","cloud-native","0","0"
"2026-03-21","dashawn_nader53","copilot","copilot_premium_request","Claude Sonnet 4.6","99","requests","0.04","3.96000000000001","3.96000000000001","0","False","1000","wonka-factory","compliance","0","0"
"2026-03-21","ludiemante36","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","3.34","requests","0.04","0.133599999999994","0.133599999999994","0","False","1000","waynetech","","0","0"
"2026-03-21","open-sourceTerry","copilot","copilot_premium_request","Claude Opus 4.5","147","requests","0.04","5.88","5.88","0","False","1000","soylent-corp","","0","0"
"2026-03-21","geneva94","copilot","copilot_premium_request","Gemini 2.5 Pro","127","requests","0.04","5.08","5.08","0","False","1000","springfield-nuclear","","0","0"
"2026-03-21","opticalMorar","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.21","requests","0.04","0.128399999999984","0.128399999999984","0","False","1000","wonka-factory","","0","0"
"2026-03-21","rhiannondach","copilot","coding_agent_premium_request","Coding Agent model","12","requests","0.04","0.480000000000001","0.480000000000001","0","False","1000","globex-inc","platform-team","0","0"
"2026-03-21","auxiliaryLowe","spark","spark_premium_request","Claude Sonnet 4.6","106","requests","0.04","4.24","4.24","0","False","300","globex-inc","platform-team","0","0"
"2026-03-21","daryl90","copilot","copilot_premium_request","Claude Haiku 4.5","80","requests","0.04","3.2","3.2","0","False","1000","aperture-labs","","0","0"
"2026-03-21","wirelessArmstrong","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.36","requests","0.04","0.174400000000006","0.174400000000006","0","False","300","springfield-nuclear","","0","0"
"2026-03-22","virtualFarrell","copilot","copilot_premium_request","Gemini 2.5 Pro","18","requests","0.04","0.719999999999998","0.719999999999998","0","False","300","acme-corp","","0","0"
"2026-03-22","leland12","copilot","copilot_premium_request","GPT-5.2","118","requests","0.04","4.72","4.72","0","False","300","prestige-worldwide","devex","0","0"
"2026-03-22","florence_medhurst","copilot","copilot_premium_request","GPT-5.2-Codex","9","requests","0.04","0.359999999999988","0.359999999999988","0","False","1000","oscorp","","0","0"
"2026-03-22","wirelessArmstrong","copilot","copilot_premium_request","Auto: Gemini 3 Pro","4.48","requests","0.04","0.179199999999986","0.179199999999986","0","False","1000","globex-inc","security-ops","0","0"
"2026-03-22","back-endStreich-Schu","spark","spark_premium_request","Gemini 2.5 Pro","34","requests","0.04","1.36000000000001","1.36000000000001","0","False","1000","piedpiper","security-ops","0","0"
"2026-03-22","andy48","copilot","copilot_premium_request","GPT-5.2-Codex","77","requests","0.04","3.07999999999999","3.07999999999999","0","False","1000","oscorp","security-ops","0","0"
"2026-03-22","open-sourceHahn","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","5","requests","0.04","0.199999999999978","0.199999999999978","0","False","1000","daily-planet-dev","","0","0"
"2026-03-22","adah55","copilot","copilot_premium_request","GPT-5","139","requests","0.04","5.55999999999999","5.55999999999999","0","False","1000","starkindustries","","0","0"
"2026-03-22","hapticMacGyver","copilot","copilot_premium_request","Claude Haiku 4.5","144","requests","0.04","5.76000000000001","5.76000000000001","0","False","1000","Bluth-Company","ml-infra","0","0"
"2026-03-22","mobileStehr-Grimes","copilot","copilot_premium_request","GPT-5.2","7","requests","0.04","0.279999999999998","0.279999999999998","0","False","300","initech","data-eng","0","0"
"2026-03-22","jay57","copilot","copilot_premium_request","GPT-5.1","97","requests","0.04","3.87999999999998","3.87999999999998","0","False","1000","dunder-mifflin-tech","security-ops","0","0"
"2026-03-22","rhiannondach","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","0.6","requests","0.04","0.0239999999999956","0.0239999999999956","0","False","300","wonka-factory","ml-infra","0","0"
"2026-03-22","stephen_kuvalis49","copilot","coding_agent_premium_request","Coding Agent model","66","requests","0.04","2.64","2.64","0","False","1000","prestige-worldwide","","0","0"
"2026-03-22","toney60","copilot","coding_agent_premium_request","Coding Agent model","97","requests","0.04","3.88000000000002","3.88000000000002","0","False","1000","massive-dynamic","security-ops","0","0"
"2026-03-22","franey-happy","copilot","copilot_premium_request","Claude Sonnet 4.5","55","requests","0.04","2.19999999999999","2.19999999999999","0","False","1000","vandelay-industries","frontend-guild","0","0"
"2026-03-22","dibbert-gloss","copilot","copilot_premium_request","Claude Sonnet 4.5","114","requests","0.04","4.56000000000001","4.56000000000001","0","False","300","vandelay-industries","security-ops","0","0"
"2026-03-22","larue24","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","1.11","requests","0.04","0.0444000000000164","0.0444000000000164","0","False","1000","starkindustries","frontend-guild","0","0"
"2026-03-22","mobileBrakus","copilot","copilot_premium_request","Gemini 3 Pro","9","requests","0.04","0.360000000000003","0.360000000000003","0","False","300","cyberdyne-sys","platform-team","0","0"
"2026-03-22","suzanne_hahn54","copilot","copilot_premium_request","Code Review model","23","requests","0.04","0.919999999999987","0.919999999999987","0","False","1000","acme-corp","","0","0"
"2026-03-22","murazik-mealy","copilot","copilot_premium_request","Claude Opus 4.5","130","requests","0.04","5.20000000000002","5.20000000000002","0","False","1000","springfield-nuclear","data-eng","0","0"
"2026-03-22","kian_koch","copilot","coding_agent_premium_request","Coding Agent model","4","requests","0.04","0.160000000000012","0.160000000000012","0","False","1000","vandelay-industries","ml-infra","0","0"
"2026-03-22","lorena30","copilot","copilot_premium_request","Claude Haiku 4.5","19","requests","0.04","0.760000000000019","0.760000000000019","0","False","1000","dunder-mifflin-tech","ml-infra","0","0"
"2026-03-22","solidstateChristians","copilot","copilot_premium_request","Claude Haiku 4.5","66","requests","0.04","2.64000000000001","2.64000000000001","0","False","1000","umbrella-corp","compliance","0","0"
"2026-03-22","digitalKiehn","copilot","copilot_premium_request","Code Review model","136","requests","0.04","5.44000000000002","5.44000000000002","0","False","1000","Bluth-Company","","0","0"
"2026-03-22","virtualGottlieb","copilot","copilot_premium_request","Claude Opus 4.6","82","requests","0.04","3.28","3.28","0","False","1000","Bluth-Company","","0","0"
"2026-03-22","connietreutel","copilot","copilot_premium_request","Claude Sonnet 4.5","100","requests","0.04","3.99999999999999","3.99999999999999","0","False","1000","springfield-nuclear","","0","0"
"2026-03-22","polly99","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.439999999999989","0.439999999999989","0","False","300","starkindustries","","0","0"
"2026-03-22","geneva94","copilot","copilot_premium_request","GPT-5.2","140","requests","0.04","5.59999999999998","5.59999999999998","0","False","1000","globex-inc","","0","0"
"2026-03-22","primaryMetz","spark","spark_premium_request","Auto: Claude Sonnet 4.6","1.93","requests","0.04","0.0771999999999876","0.0771999999999876","0","False","1000","soylent-corp","data-eng","0","0"
"2026-03-22","opticalMorar","copilot","copilot_premium_request","Gemini 2.5 Pro","87","requests","0.04","3.48000000000001","3.48000000000001","0","False","1000","daily-planet-dev","frontend-guild","0","0"
"2026-03-22","tromp-petty","copilot","copilot_premium_request","GPT-5.1","4","requests","0.04","0.159999999999986","0.159999999999986","0","False","300","umbrella-corp","platform-team","0","0"
"2026-03-22","lois13","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","2.25","requests","0.04","0.0900000000000062","0.0900000000000062","0","False","1000","aperture-labs","","0","0"
"2026-03-22","keyshawnschinner16","copilot","copilot_premium_request","GPT-5","130","requests","0.04","5.19999999999999","5.19999999999999","0","False","300","vandelay-industries","","0","0"
"2026-03-22","claude60","copilot","copilot_premium_request","Code Review model","40","requests","0.04","1.60000000000001","1.60000000000001","0","False","1000","hooli","ml-infra","0","0"
"2026-03-22","fletcher35","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","0.91","requests","0.04","0.0363999999999809","0.0363999999999809","0","False","300","vandelay-industries","","0","0"
"2026-03-22","herzog-clean","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.74","requests","0.04","0.189600000000022","0.189600000000022","0","False","1000","umbrella-corp","compliance","0","0"
"2026-03-22","cross-platformGraham","copilot","copilot_premium_request","GPT-5.3-Codex","145","requests","0.04","5.80000000000002","5.80000000000002","0","False","300","wonka-factory","cloud-native","0","0"
"2026-03-22","multi-byteBednar","copilot","copilot_premium_request","Claude Opus 4.6","72","requests","0.04","2.88000000000001","2.88000000000001","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-23","antonia68","copilot","copilot_premium_request","GPT-5.2","64","requests","0.04","2.56000000000002","2.56000000000002","0","False","1000","hooli","platform-team","0","0"
"2026-03-23","hirthe-grant-trivi","copilot","copilot_premium_request","Claude Sonnet 4.6","63","requests","0.04","2.52000000000001","2.52000000000001","0","False","1000","prestige-worldwide","data-eng","0","0"
"2026-03-23","toney60","copilot","copilot_premium_request","GPT-5.2","8","requests","0.04","0.320000000000002","0.320000000000002","0","False","1000","acme-corp","","0","0"
"2026-03-23","heller-venge","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","2","requests","0.04","0.0799999999999778","0.0799999999999778","0","False","1000","vandelay-industries","devex","0","0"
"2026-03-23","murazik-mealy","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","3.35","requests","0.04","0.133999999999999","0.133999999999999","0","False","1000","dunder-mifflin-tech","","0","0"
"2026-03-23","open-sourceNitzsche","spark","spark_premium_request","Claude Haiku 4.5","67","requests","0.04","2.67999999999998","2.67999999999998","0","False","1000","prestige-worldwide","compliance","0","0"
"2026-03-23","wirelessArmstrong","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","2.34","requests","0.04","0.0935999999999847","0.0935999999999847","0","False","1000","starkindustries","","0","0"
"2026-03-23","florence_medhurst","copilot","copilot_premium_request","GPT-5","112","requests","0.04","4.47999999999999","4.47999999999999","0","False","1000","initech","platform-team","0","0"
"2026-03-23","1080pBauch","copilot","copilot_premium_request","Claude Opus 4.6","26","requests","0.04","1.03999999999998","1.03999999999998","0","False","300","starkindustries","","0","0"
"2026-03-23","auxiliaryLowe","copilot","copilot_premium_request","Auto: Claude Sonnet 4.6","1.1","requests","0.04","0.0440000000000036","0.0440000000000036","0","False","1000","massive-dynamic","","0","0"
"2026-03-23","wirelessWehner","copilot","copilot_premium_request","Code Review model","110","requests","0.04","4.4","4.4","0","False","1000","springfield-nuclear","","0","0"
"2026-03-23","senger-weigh","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.88","requests","0.04","0.155199999999978","0.155199999999978","0","False","1000","soylent-corp","","0","0"
"2026-03-23","polly99","copilot","copilot_premium_request","GPT-5.2-Codex","13","requests","0.04","0.519999999999998","0.519999999999998","0","False","1000","wonka-factory","","0","0"
"2026-03-23","mobileBrakus","copilot","copilot_premium_request","Claude Sonnet 4.6","140","requests","0.04","5.60000000000001","5.60000000000001","0","False","1000","waynetech","","0","0"
"2026-03-23","oconnell-defin","copilot","copilot_premium_request","Claude Opus 4.6","41","requests","0.04","1.64000000000001","1.64000000000001","0","False","1000","Bluth-Company","frontend-guild","0","0"
"2026-03-23","virtualFarrell","copilot","copilot_premium_request","Gemini 3 Pro","23","requests","0.04","0.919999999999991","0.919999999999991","0","False","1000","aperture-labs","","0","0"
"2026-03-23","claude60","copilot","copilot_premium_request","Claude Sonnet 4.6","135","requests","0.04","5.39999999999998","5.39999999999998","0","False","1000","vandelay-industries","compliance","0","0"
"2026-03-23","fletcher35","spark","spark_premium_request","Auto: Claude Sonnet 4.6","1.44","requests","0.04","0.0576000000000113","0.0576000000000113","0","False","1000","oscorp","","0","0"
"2026-03-23","rhiannondach","copilot","copilot_premium_request","GPT-5","71","requests","0.04","2.84","2.84","0","False","1000","daily-planet-dev","","0","0"
"2026-03-23","brett64","copilot","copilot_premium_request","Auto: Gemini 3 Pro","3.9","requests","0.04","0.155999999999994","0.155999999999994","0","False","1000","oscorp","compliance","0","0"
"2026-03-23","jay57","copilot","copilot_premium_request","Claude Haiku 4.5","113","requests","0.04","4.51999999999998","4.51999999999998","0","False","300","massive-dynamic","devex","0","0"
"2026-03-23","lorena30","copilot","copilot_premium_request","GPT-5.2-Codex","68","requests","0.04","2.71999999999999","2.71999999999999","0","False","1000","acme-corp","ml-infra","0","0"
"2026-03-23","ludiemante36","copilot","copilot_premium_request","Code Review model","121","requests","0.04","4.84","4.84","0","False","300","daily-planet-dev","frontend-guild","0","0"
"2026-03-23","digitalKiehn","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","3.74","requests","0.04","0.14959999999999","0.14959999999999","0","False","1000","springfield-nuclear","compliance","0","0"
"2026-03-23","hapticMacGyver","copilot","copilot_premium_request","GPT-5.2-Codex","64","requests","0.04","2.56000000000001","2.56000000000001","0","False","1000","acme-corp","","0","0"
"2026-03-23","back-endGerlach","copilot","copilot_premium_request","Claude Sonnet 4.6","76","requests","0.04","3.03999999999999","3.03999999999999","0","False","300","oscorp","compliance","0","0"
"2026-03-23","open-sourceTerry","copilot","copilot_premium_request","Claude Sonnet 4.6","122","requests","0.04","4.88","4.88","0","False","1000","daily-planet-dev","platform-team","0","0"
"2026-03-24","ludiemante36","copilot","copilot_premium_request","GPT-5","31","requests","0.04","1.23999999999999","1.23999999999999","0","False","1000","starkindustries","cloud-native","0","0"
"2026-03-24","lisandro88","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.159999999999996","0.159999999999996","0","False","1000","cyberdyne-sys","","0","0"
"2026-03-24","back-endStreich-Schu","copilot","copilot_premium_request","Claude Sonnet 4.6","22","requests","0.04","0.880000000000022","0.880000000000022","0","False","300","daily-planet-dev","","0","0"
"2026-03-24","wirelessArmstrong","copilot","copilot_premium_request","GPT-5.3-Codex","72","requests","0.04","2.87999999999999","2.87999999999999","0","False","1000","starkindustries","cloud-native","0","0"
"2026-03-24","1080pBauch","copilot","copilot_premium_request","Gemini 3 Pro","104","requests","0.04","4.16000000000002","4.16000000000002","0","False","300","soylent-corp","ml-infra","0","0"
"2026-03-24","back-endGerlach","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","4.87","requests","0.04","0.194800000000007","0.194800000000007","0","False","1000","hooli","frontend-guild","0","0"
"2026-03-24","florence_medhurst","copilot","copilot_premium_request","Claude Opus 4.6","104","requests","0.04","4.16000000000001","4.16000000000001","0","False","300","hooli","","0","0"
"2026-03-24","claude60","copilot","copilot_premium_request","Claude Haiku 4.5","101","requests","0.04","4.04","4.04","0","False","300","aperture-labs","data-eng","0","0"
"2026-03-24","jay57","copilot","copilot_premium_request","Claude Haiku 4.5","107","requests","0.04","4.28","4.28","0","False","1000","springfield-nuclear","","0","0"
"2026-03-24","virtualFarrell","copilot","copilot_premium_request","Auto: GPT-5.3-Codex","4.67","requests","0.04","0.186800000000006","0.186800000000006","0","False","300","aperture-labs","compliance","0","0"
"2026-03-24","auxiliaryLowe","copilot","copilot_premium_request","Claude Haiku 4.5","70","requests","0.04","2.8","2.8","0","False","1000","springfield-nuclear","","0","0"
"2026-03-24","rhonda96","copilot","copilot_premium_request","GPT-5.2-Codex","4","requests","0.04","0.159999999999986","0.159999999999986","0","False","1000","waynetech","cloud-native","0","0"
"2026-03-24","geneva94","copilot","copilot_premium_request","Claude Sonnet 4.6","37","requests","0.04","1.47999999999999","1.47999999999999","0","False","1000","waynetech","","0","0"
"2026-03-24","toney60","copilot","copilot_premium_request","Auto: GPT-5.2-Codex","1.93","requests","0.04","0.0771999999999982","0.0771999999999982","0","False","1000","acme-corp","","0","0"
"2026-03-24","dibbert-gloss","copilot","copilot_premium_request","Gemini 2.5 Pro","111","requests","0.04","4.43999999999998","4.43999999999998","0","False","300","oscorp","","0","0"
"2026-03-24","keyshawnschinner16","copilot","copilot_premium_request","GPT-5","94","requests","0.04","3.75999999999998","3.75999999999998","0","False","1000","starkindustries","","0","0"
"2026-03-24","open-sourceTerry","copilot","copilot_premium_request","Gemini 2.5 Pro","42","requests","0.04","1.67999999999998","1.67999999999998","0","False","1000","massive-dynamic","","0","0"
"2026-03-24","open-sourceHahn","copilot","copilot_premium_request","Claude Sonnet 4.5","134","requests","0.04","5.36000000000001","5.36000000000001","0","False","1000","aperture-labs","data-eng","0","0"
